hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
hipstercity hostel,049365,1.287798,103.8489661,Everything except the thump of the bass from the club downstairs.,See above.,Everything except the thump of the bass from the club downstairs. See above.,2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Friendly staff, Good location","Air condition was too cold and turned on the whole night, bed is not comfortableBathroom could be cleaner. Breakfast really basic.","Friendly staff, Good location Air condition was too cold and turned on the whole night, bed is not comfortableBathroom could be cleaner. Breakfast really basic.",3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Nice lounge. Very beautifully decorated,"The bed frame has a big crack and in general facilities are run down. Washing room is for both gender, I personally don’t feel very comfortable running into half naked dudes. Curtains enclose the room space so at times loud snoring echos across. Lounge is really nice but has no ac. I don’t think I’ll stay in mixed gender hotels anymore. Ah well but price is good","Nice lounge. Very beautifully decorated The bed frame has a big crack and in general facilities are run down. Washing room is for both gender, I personally don’t feel very comfortable running into half naked dudes. Curtains enclose the room space so at times loud snoring echos across. Lounge is really nice but has no ac. I don’t think I’ll stay in mixed gender hotels anymore. Ah well but price is good",2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,The big bed with a curtain drawn around it was better than a pod.,The coffeeshop opposite had many drinkers at night and they were noisy.,The big bed with a curtain drawn around it was better than a pod. The coffeeshop opposite had many drinkers at night and they were noisy.,3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,I like the location of the property and the staff very helpful and amazing. Thanks 🇨🇴👍,The noise coming from clubs and bars.,I like the location of the property and the staff very helpful and amazing. Thanks 🇨🇴👍 The noise coming from clubs and bars.,3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"convenient location , walking distance to ChinaTown which is great for cheap eats ,right by Clark quay bars / restaurants right down stairs of hostel which might get noisy at times after 11PM , I had a good sleep tho, they offer ear plugs . friendly staff at check in  .","breakfast is from 7am-10am, woke up at 7 for breakfast , wanted to have good coffee they provided with espresso machine , it wasn't turn on yet , Kaya jam was pretty much out , the only thing I like about breakfast was cereal with fresh milk","convenient location , walking distance to ChinaTown which is great for cheap eats ,right by Clark quay bars / restaurants right down stairs of hostel which might get noisy at times after 11PM , I had a good sleep tho, they offer ear plugs . friendly staff at check in  . breakfast is from 7am-10am, woke up at 7 for breakfast , wanted to have good coffee they provided with espresso machine , it wasn't turn on yet , Kaya jam was pretty much out , the only thing I like about breakfast was cereal with fresh milk",3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,- the location - the beach vibe of the hostel - cleanliness - good value for money,- there was light coming from reception to the dorm room (just my personal point as I prefer to sleep in a complete dark),- the location - the beach vibe of the hostel - cleanliness - good value for money - there was light coming from reception to the dorm room (just my personal point as I prefer to sleep in a complete dark),5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The clean and cosy experience, Nice decor, friendly staff and sufficient facilities.",May be subjective but do not feel secure using shared bathroom,"The clean and cosy experience, Nice decor, friendly staff and sufficient facilities. May be subjective but do not feel secure using shared bathroom",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,, ,3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
