hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,"Sentosa’s best kept secret - a stylish new boutique hotel, in a quiet central location, with touches of excellence and luxury. The staff bent over backwards to provide a lovely birthday cake & song for my daughter and made sure we were well looked after throughout the stay. Loved the evening canapés and basking in our private jacuzzi!",,"Sentosa’s best kept secret - a stylish new boutique hotel, in a quiet central location, with touches of excellence and luxury. The staff bent over backwards to provide a lovely birthday cake & song for my daughter and made sure we were well looked after throughout the stay. Loved the evening canapés and basking in our private jacuzzi! ",5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,4,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,4,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,4,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
The Barracks Hotel Sentosa by Far East Hospitality,099567,1.28917835,103.84515431766008,,, ,5,['9.3'],9.7,9.6,9.4,9.3,9.7,8.5,6.2
